airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,No Info,14388
Jet Airways,2019-05-03,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,4544
Spicejet,2019-06-06,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,3873
Multiple Carriers,2019-06-24,Delhi,Cochin,04:55:00,19:00:00,845,1.0,No Info,10678
Jet Airways,2019-05-15,Kolkata,Banglore,14:05:00,23:35:00,570,1.0,In-flight meal not included,8586
Jet Airways,2019-06-27,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,10262
Air India,2019-04-06,Delhi,Cochin,06:10:00,23:00:00,1010,1.0,No Info,5022
Vistara,2019-05-06,Kolkata,Banglore,07:10:00,22:40:00,930,1.0,No Info,8452
Indigo,2019-06-06,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,5277
Air India,2019-04-06,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,5176
Air India,2019-04-01,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,4729
Air Asia,2019-04-15,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,4409
Jet Airways,2019-05-01,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,In-flight meal not included,12384
Air India,2019-06-06,Kolkata,Banglore,09:25:00,01:20:00,955,2.0,No Info,11458
Air India,2019-03-09,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,15704
Jet Airways,2019-06-06,Kolkata,Banglore,17:00:00,23:35:00,395,1.0,In-flight meal not included,13469
Multiple Carriers,2019-05-21,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,14848
Air India,2019-05-12,Kolkata,Banglore,09:25:00,18:30:00,545,1.0,No Info,8576
Jet Airways,2019-05-09,Kolkata,Banglore,14:05:00,04:40:00,875,1.0,No Info,13941
Jet Airways,2019-03-09,Mumbai,Hyderabad,06:30:00,08:00:00,90,0.0,No Info,8040
Indigo,2019-06-12,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,3850
Spicejet,2019-05-18,Kolkata,Banglore,15:55:00,21:25:00,330,1.0,No Info,8224
Air India,2019-03-06,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No Info,5462
Jet Airways,2019-03-12,Banglore,New Delhi,18:55:00,08:15:00,800,1.0,No Info,13817
Jet Airways,2019-06-09,Kolkata,Banglore,20:25:00,09:45:00,800,1.0,No Info,14151
Goair,2019-06-15,Delhi,Cochin,07:00:00,12:55:00,355,1.0,No Info,5281
Air India,2019-06-06,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,3100
Indigo,2019-05-12,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No Info,3603
Multiple Carriers,2019-03-27,Delhi,Cochin,08:00:00,15:30:00,450,1.0,No Info,6673
Air India,2019-06-12,Delhi,Cochin,16:40:00,19:15:00,1595,2.0,No Info,9443
Jet Airways,2019-03-24,Banglore,New Delhi,02:00:00,04:45:00,165,0.0,No Info,7229
Vistara,2019-05-09,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No Info,4668
Jet Airways,2019-06-06,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,10262
Multiple Carriers,2019-05-27,Delhi,Cochin,11:30:00,19:15:00,465,1.0,No Info,15898
Jet Airways,2019-06-03,Delhi,Cochin,09:35:00,12:35:00,1620,2.0,No Info,13292
Jet Airways,2019-03-24,Kolkata,Banglore,08:25:00,22:35:00,850,1.0,No Info,13759
Air Asia,2019-05-15,Kolkata,Banglore,15:10:00,23:30:00,500,2.0,No Info,5192
Air India,2019-05-15,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No Info,15532
Indigo,2019-05-24,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,4804
Vistara,2019-03-24,Kolkata,Banglore,17:00:00,18:45:00,1545,1.0,No Info,13100
Jet Airways,2019-06-01,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,10262
Spicejet,2019-03-24,Banglore,New Delhi,05:45:00,08:35:00,170,0.0,No Info,3579
Multiple Carriers,2019-03-09,Delhi,Cochin,07:00:00,19:45:00,765,1.0,No Info,15237
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,No Info,14151
Jet Airways,2019-03-12,Banglore,New Delhi,22:55:00,11:25:00,750,1.0,In-flight meal not included,11087
Indigo,2019-04-15,Banglore,Delhi,00:30:00,03:25:00,175,0.0,No Info,4284
Spicejet,2019-05-09,Kolkata,Banglore,15:05:00,20:20:00,315,1.0,No Info,4963
Indigo,2019-03-06,Delhi,Cochin,16:00:00,21:00:00,300,1.0,No Info,7725
Indigo,2019-06-27,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,3943
Multiple Carriers,2019-05-21,Delhi,Cochin,04:55:00,19:15:00,860,1.0,No Info,7575
Spicejet,2019-05-09,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,3873
Indigo,2019-06-18,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,4804
Indigo,2019-05-09,Delhi,Cochin,06:40:00,21:00:00,860,1.0,No Info,7191
Jet Airways,2019-03-15,Mumbai,Hyderabad,15:50:00,17:20:00,90,0.0,No Info,5678
Jet Airways,2019-03-21,Banglore,New Delhi,07:00:00,21:20:00,860,1.0,In-flight meal not included,7832
Jet Airways,2019-06-09,Delhi,Cochin,17:30:00,04:25:00,655,1.0,In-flight meal not included,10262
Multiple Carriers,2019-05-18,Delhi,Cochin,08:45:00,19:15:00,630,1.0,No Info,8476
Jet Airways,2019-05-06,Kolkata,Banglore,14:05:00,04:40:00,875,1.0,In-flight meal not included,9663
Jet Airways,2019-05-18,Kolkata,Banglore,16:30:00,18:15:00,1545,1.0,In-flight meal not included,10844
Jet Airways,2019-06-12,Kolkata,Banglore,20:00:00,09:20:00,800,1.0,In-flight meal not included,8529
Multiple Carriers,2019-06-27,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No Info,7354
Air India,2019-05-12,Kolkata,Banglore,07:00:00,01:20:00,1100,2.0,No Info,13243
Indigo,2019-06-27,Delhi,Cochin,08:35:00,22:30:00,835,1.0,No Info,6442
Jet Airways,2019-06-06,Delhi,Cochin,18:25:00,04:25:00,600,2.0,No Info,14237
Indigo,2019-06-24,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No Info,6016
Multiple Carriers,2019-06-27,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No Info,7198
Jet Airways,2019-05-09,Kolkata,Banglore,20:00:00,18:15:00,1335,1.0,No Info,13584
Indigo,2019-06-12,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,3943
Jet Airways,2019-03-18,Banglore,New Delhi,21:25:00,09:30:00,725,1.0,No Info,13555
Indigo,2019-06-12,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No Info,4804
Air India,2019-03-09,Delhi,Cochin,16:40:00,19:15:00,1595,2.0,No Info,11911
Jet Airways,2019-06-09,Delhi,Cochin,21:50:00,19:00:00,1270,1.0,No Info,14714
Multiple Carriers,2019-05-15,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No Info,13727
Air India,2019-05-18,Delhi,Cochin,06:50:00,07:40:00,1490,2.0,No Info,13591
Air Asia,2019-06-15,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,3807
Spicejet,2019-05-24,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No check-in baggage included,3257
Indigo,2019-03-09,Banglore,New Delhi,16:55:00,21:50:00,295,1.0,No Info,4259
Indigo,2019-05-15,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,6442
Indigo,2019-06-15,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Spicejet,2019-05-27,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,5158
Indigo,2019-04-27,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No Info,4823
Indigo,2019-04-01,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No Info,3943
Air India,2019-06-03,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No Info,8603
Jet Airways,2019-06-21,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,8541
Jet Airways,2019-05-09,Delhi,Cochin,11:40:00,19:00:00,440,2.0,In-flight meal not included,19644
Multiple Carriers,2019-06-15,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No Info,13377
Air India,2019-05-06,Kolkata,Banglore,10:00:00,10:30:00,1470,3.0,No Info,12797
Multiple Carriers,2019-05-18,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No Info,13727
Multiple Carriers,2019-05-27,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No Info,13377
Indigo,2019-04-27,Banglore,Delhi,10:30:00,13:20:00,170,0.0,No Info,4423
Multiple Carriers,2019-03-06,Delhi,Cochin,07:00:00,18:50:00,710,1.0,No Info,15867
Indigo,2019-05-09,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,4804
Indigo,2019-06-15,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No Info,5883
Jet Airways,2019-06-12,Delhi,Cochin,18:20:00,19:00:00,1480,2.0,No Info,14300
Indigo,2019-06-24,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No Info,6104
Indigo,2019-05-27,Banglore,Delhi,10:10:00,13:00:00,170,0.0,No Info,3943
Indigo,2019-05-06,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No Info,6979
Indigo,2019-03-18,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,3850
Jet Airways,2019-04-01,Kolkata,Banglore,06:30:00,20:45:00,855,1.0,In-flight meal not included,7064
Jet Airways,2019-05-01,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,4030
Jet Airways,2019-05-15,Kolkata,Banglore,17:00:00,19:10:00,1570,1.0,No Info,14151
Jet Airways,2019-06-27,Delhi,Cochin,17:30:00,12:35:00,1145,1.0,In-flight meal not included,10262
Spicejet,2019-06-21,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No Info,2753
Jet Airways,2019-06-06,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,No Info,12692
Jet Airways,2019-03-24,Kolkata,Banglore,16:55:00,18:10:00,1515,1.0,In-flight meal not included,11134
Air India,2019-06-06,Delhi,Cochin,13:20:00,07:40:00,1100,2.0,No Info,12751
Indigo,2019-04-15,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No Info,4423
Indigo,2019-06-24,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,4049
Air India,2019-03-24,Kolkata,Banglore,09:25:00,05:35:00,1210,2.0,No Info,13349
Multiple Carriers,2019-03-06,Delhi,Cochin,10:20:00,19:15:00,535,1.0,No Info,15353
Air India,2019-03-21,Delhi,Cochin,17:15:00,07:40:00,865,2.0,No Info,8052
Indigo,2019-05-06,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,4804
Air India,2019-06-15,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No Info,9653
Vistara,2019-03-24,Banglore,New Delhi,07:00:00,09:40:00,160,0.0,No Info,5403
Jet Airways,2019-05-18,Delhi,Cochin,08:00:00,04:25:00,1225,1.0,In-flight meal not included,12373
Jet Airways,2019-03-03,Delhi,Cochin,08:00:00,18:50:00,650,1.0,No Info,17024
Indigo,2019-06-03,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No Info,6818
Multiple Carriers,2019-06-12,Delhi,Cochin,06:00:00,21:00:00,900,1.0,No Info,7005
Goair,2019-06-24,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No Info,4692
Vistara,2019-05-15,Kolkata,Banglore,20:20:00,22:40:00,1580,1.0,No Info,8452
Jet Airways,2019-06-09,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,In-flight meal not included,13994
Jet Airways,2019-06-24,Delhi,Cochin,20:55:00,04:25:00,450,1.0,In-flight meal not included,10262
Jet Airways,2019-06-06,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,8016
Vistara,2019-05-15,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,11982
Air India,2019-03-12,Mumbai,Hyderabad,06:00:00,11:55:00,1795,2.0,No Info,12854
Air India,2019-03-01,Banglore,New Delhi,08:50:00,23:25:00,2315,2.0,No Info,25430
Air India,2019-03-15,Banglore,New Delhi,22:00:00,23:20:00,1520,1.0,No Info,6850
Jet Airways,2019-03-09,Mumbai,Hyderabad,19:40:00,21:10:00,90,0.0,In-flight meal not included,4050
Jet Airways,2019-04-15,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,7229
Vistara,2019-06-01,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No Info,4878
Jet Airways,2019-06-12,Delhi,Cochin,20:00:00,04:25:00,505,2.0,In-flight meal not included,12410
Spicejet,2019-06-01,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No Info,2753
Jet Airways,2019-06-12,Kolkata,Banglore,14:05:00,19:50:00,345,1.0,In-flight meal not included,9899
Air Asia,2019-05-27,Delhi,Cochin,07:55:00,15:45:00,470,1.0,No Info,6451
Vistara,2019-05-09,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No Info,4878
Multiple Carriers,2019-06-01,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No Info,13377
Indigo,2019-05-18,Delhi,Cochin,14:25:00,17:40:00,195,0.0,No Info,6015
Jet Airways,2019-05-15,Kolkata,Banglore,21:10:00,16:20:00,1150,1.0,In-flight meal not included,10844
Goair,2019-04-18,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No Info,5048
Air India,2019-05-24,Kolkata,Banglore,09:50:00,21:05:00,675,1.0,No Info,7662
Jet Airways,2019-05-09,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,In-flight meal not included,12373
Jet Airways,2019-06-09,Delhi,Cochin,07:05:00,04:25:00,1280,1.0,In-flight meal not included,10262
Multiple Carriers,2019-05-27,Delhi,Cochin,10:00:00,19:15:00,555,1.0,In-flight meal not included,11446
Jet Airways,2019-04-01,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,7229
Indigo,2019-04-09,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No Info,4174
Jet Airways,2019-03-24,Kolkata,Banglore,19:45:00,22:35:00,1610,1.0,No Info,13759
Multiple Carriers,2019-06-01,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,13587
Indigo,2019-04-09,Kolkata,Banglore,19:55:00,23:50:00,235,1.0,No Info,4226
Multiple Carriers,2019-06-01,Delhi,Cochin,08:45:00,19:00:00,615,1.0,No Info,12524
Indigo,2019-05-15,Delhi,Cochin,18:35:00,01:30:00,415,1.0,No Info,7191
Indigo,2019-06-12,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No Info,6818
Spicejet,2019-05-06,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No Info,2017
Goair,2019-03-03,Delhi,Cochin,05:45:00,13:20:00,455,1.0,No Info,5628
Vistara,2019-06-09,Kolkata,Banglore,07:10:00,23:25:00,975,1.0,No Info,9345
Indigo,2019-03-21,Delhi,Cochin,04:55:00,12:00:00,425,1.0,No Info,6287
Indigo,2019-06-03,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No Info,6093
Jet Airways,2019-05-09,Kolkata,Banglore,06:30:00,19:50:00,800,1.0,In-flight meal not included,10844
Jet Airways,2019-06-03,Delhi,Cochin,09:00:00,12:35:00,1655,1.0,In-flight meal not included,10262
Air India,2019-06-06,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No Info,9653
Jet Airways,2019-06-27,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,10262
Jet Airways,2019-05-24,Kolkata,Banglore,18:55:00,10:05:00,910,1.0,No Info,13731
Air India,2019-03-21,Banglore,New Delhi,08:15:00,18:30:00,615,1.0,No Info,4943
Indigo,2019-05-27,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,7514
Jet Airways,2019-05-24,Kolkata,Banglore,20:25:00,09:45:00,800,1.0,In-flight meal not included,12384
Air India,2019-05-18,Kolkata,Banglore,07:00:00,01:20:00,1100,2.0,No Info,13243
Jet Airways,2019-05-27,Delhi,Cochin,09:00:00,12:35:00,1655,1.0,In-flight meal not included,12898
Indigo,2019-06-18,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No Info,4823
Jet Airways,2019-04-03,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No Info,8040
Spicejet,2019-03-06,Delhi,Cochin,15:55:00,21:55:00,360,1.0,No Info,9748
Indigo,2019-04-01,Banglore,Delhi,10:10:00,13:00:00,170,0.0,No Info,3943
Jet Airways,2019-06-06,Kolkata,Banglore,06:30:00,23:35:00,1025,1.0,No Info,14571
Air India,2019-05-18,Kolkata,Banglore,12:00:00,21:50:00,590,2.0,No Info,10151
Indigo,2019-06-15,Chennai,Kolkata,15:40:00,18:25:00,165,0.0,No Info,3540
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,15:05:00,1120,1.0,No Info,13067
Jet Airways,2019-06-01,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,7229
Air India,2019-03-24,Kolkata,Banglore,20:30:00,08:55:00,745,1.0,No Info,12173
Jet Airways,2019-05-06,Kolkata,Banglore,20:00:00,20:45:00,1485,1.0,No Info,14388
Multiple Carriers,2019-03-06,Delhi,Cochin,11:40:00,19:15:00,455,1.0,No Info,15353
Jet Airways,2019-05-09,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,3502
Indigo,2019-06-24,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No Info,4804
Spicejet,2019-03-06,Delhi,Cochin,16:35:00,22:50:00,375,1.0,No Info,7185
Jet Airways,2019-05-12,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,5678
Goair,2019-03-27,Delhi,Cochin,10:25:00,19:20:00,535,1.0,No Info,5281
Indigo,2019-03-09,Banglore,New Delhi,20:00:00,22:55:00,175,0.0,No Info,6144
Indigo,2019-05-18,Kolkata,Banglore,15:30:00,18:05:00,155,0.0,No Info,4804
Jet Airways,2019-06-27,Delhi,Cochin,19:10:00,19:00:00,1430,2.0,No Info,12819
Spicejet,2019-06-18,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No Info,2017
Jet Airways,2019-03-24,Kolkata,Banglore,16:55:00,23:25:00,390,1.0,In-flight meal not included,11134
Air India,2019-05-24,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,10441
Air Asia,2019-06-06,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No Info,4508
Multiple Carriers,2019-03-09,Delhi,Cochin,00:20:00,07:40:00,440,1.0,In-flight meal not included,13977
Indigo,2019-05-27,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No Info,4049
Indigo,2019-05-24,Chennai,Kolkata,05:15:00,07:40:00,145,0.0,No Info,3850
Jet Airways,2019-05-09,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,No Info,15129
Jet Airways,2019-05-01,Kolkata,Banglore,16:30:00,12:00:00,1170,1.0,In-flight meal not included,9663
Jet Airways,2019-04-03,Banglore,Delhi,18:55:00,22:00:00,185,0.0,In-flight meal not included,4544
Indigo,2019-06-06,Delhi,Cochin,06:50:00,22:30:00,940,1.0,No Info,6674
Jet Airways,2019-05-09,Kolkata,Banglore,14:05:00,23:35:00,570,1.0,No Info,14781
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,In-flight meal not included,9663
Jet Airways,2019-06-06,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,In-flight meal not included,10262
Vistara,2019-03-18,Banglore,New Delhi,19:40:00,22:20:00,160,0.0,No Info,12123
Indigo,2019-05-06,Kolkata,Banglore,06:20:00,10:20:00,240,1.0,No Info,4226
Multiple Carriers,2019-06-24,Delhi,Cochin,08:30:00,19:00:00,630,1.0,No Info,10877
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,07:25:00,1495,2.0,In-flight meal not included,10118
Jet Airways,2019-06-15,Delhi,Cochin,02:15:00,12:35:00,620,1.0,No Info,18371
Indigo,2019-05-09,Kolkata,Banglore,21:00:00,02:15:00,315,1.0,No Info,7605
Jet Airways,2019-03-21,Banglore,New Delhi,14:05:00,21:20:00,435,1.0,In-flight meal not included,7832
Indigo,2019-06-09,Chennai,Kolkata,05:15:00,07:40:00,145,0.0,No Info,3540
Indigo,2019-04-18,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No Info,4823
Jet Airways,2019-03-15,Banglore,New Delhi,11:40:00,18:25:00,405,1.0,In-flight meal not included,9134
Air India,2019-05-18,Kolkata,Banglore,16:45:00,12:30:00,1185,2.0,No Info,15170
Jet Airways,2019-03-24,Mumbai,Hyderabad,15:50:00,17:20:00,90,0.0,In-flight meal not included,2228
Jet Airways,2019-05-09,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,No Info,14781
Indigo,2019-03-24,Kolkata,Banglore,10:10:00,12:55:00,165,0.0,No Info,6565
Jet Airways,2019-06-24,Delhi,Cochin,19:30:00,04:25:00,535,2.0,No Info,13014
Multiple Carriers,2019-06-12,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,12192
Jet Airways,2019-05-24,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No Info,15129
Indigo,2019-06-27,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,6093
Air Asia,2019-04-27,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,4409
Air India,2019-06-12,Delhi,Cochin,18:45:00,19:15:00,1470,2.0,No Info,11732
Jet Airways,2019-03-09,Banglore,New Delhi,08:55:00,15:55:00,420,2.0,No Info,23001
Spicejet,2019-05-27,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,3543
Spicejet,2019-05-09,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No Info,4423
Air India,2019-03-03,Delhi,Cochin,20:00:00,19:15:00,1395,2.0,No Info,17266
Indigo,2019-06-27,Kolkata,Banglore,20:25:00,23:10:00,165,0.0,No Info,4804
Air India,2019-05-12,Kolkata,Banglore,16:45:00,12:30:00,1185,2.0,No Info,14330
Goair,2019-03-03,Delhi,Cochin,07:30:00,13:20:00,350,1.0,No Info,6112
Jet Airways,2019-06-06,Delhi,Cochin,15:00:00,19:00:00,1680,1.0,No Info,14714
Jet Airways,2019-06-21,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,No Info,8040
Multiple Carriers,2019-05-09,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No Info,9315
Spicejet,2019-06-06,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No Info,5583
Jet Airways,2019-05-27,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,7989
Air India,2019-05-15,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No Info,5228
Vistara,2019-03-09,Banglore,New Delhi,11:30:00,14:10:00,160,0.0,No Info,7240
Air India,2019-06-12,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,8669
Jet Airways,2019-06-24,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,10262
Jet Airways,2019-03-18,Banglore,New Delhi,05:45:00,13:15:00,450,1.0,No Info,12284
Air Asia,2019-05-01,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,5989
Vistara,2019-05-09,Kolkata,Banglore,07:10:00,23:25:00,975,1.0,No Info,8085
Jet Airways,2019-05-01,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,In-flight meal not included,8586
Multiple Carriers,2019-06-03,Delhi,Cochin,06:00:00,12:35:00,395,1.0,No Info,13259
Multiple Carriers,2019-06-24,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No Info,7198
Indigo,2019-03-06,Kolkata,Banglore,17:15:00,19:55:00,160,0.0,No Info,5618
Vistara,2019-05-15,Kolkata,Banglore,07:10:00,22:40:00,930,1.0,No Info,8452
Air India,2019-06-15,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,5228
Jet Airways,2019-05-18,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,In-flight meal not included,4050
Multiple Carriers,2019-03-03,Delhi,Cochin,07:10:00,16:10:00,540,1.0,In-flight meal not included,8552
Air India,2019-06-09,Kolkata,Banglore,12:00:00,11:10:00,1390,2.0,No Info,10151
Jet Airways,2019-05-24,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,No Info,14571
Multiple Carriers,2019-03-09,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No Info,13082
Jet Airways,2019-05-15,Kolkata,Banglore,08:25:00,23:35:00,910,1.0,No Info,13941
Jet Airways,2019-05-09,Kolkata,Banglore,08:25:00,12:00:00,1655,1.0,In-flight meal not included,9663
Indigo,2019-05-18,Kolkata,Banglore,09:20:00,14:15:00,295,1.0,No Info,12198
Multiple Carriers,2019-05-18,Delhi,Cochin,11:25:00,19:15:00,470,1.0,No Info,7997
Indigo,2019-04-06,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,4174
Multiple Carriers,2019-06-15,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No Info,13377
Jet Airways,2019-06-09,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,No Info,14151
Indigo,2019-03-21,Delhi,Cochin,07:20:00,12:30:00,310,1.0,No Info,6388
Jet Airways,2019-05-18,Delhi,Cochin,20:55:00,04:25:00,450,1.0,No Info,15554
Indigo,2019-05-27,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No Info,3597
Spicejet,2019-05-09,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No check-in baggage included,3573
Vistara,2019-05-15,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No Info,8610
Jet Airways,2019-03-24,Kolkata,Banglore,19:45:00,20:40:00,1495,1.0,No Info,13759
Multiple Carriers,2019-06-03,Delhi,Cochin,17:50:00,01:30:00,460,2.0,No Info,18275
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,23:35:00,1720,1.0,In-flight meal not included,8529
Air Asia,2019-05-21,Banglore,Delhi,23:55:00,02:45:00,170,0.0,No Info,3383
Multiple Carriers,2019-03-06,Delhi,Cochin,13:05:00,21:20:00,495,2.0,No Info,10759
Jet Airways,2019-06-12,Delhi,Cochin,21:50:00,04:25:00,395,1.0,No Info,14714
Jet Airways,2019-05-18,Delhi,Cochin,02:15:00,04:25:00,1570,1.0,In-flight meal not included,12373
Spicejet,2019-05-06,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,3911
Multiple Carriers,2019-06-24,Delhi,Cochin,06:00:00,21:00:00,900,1.0,No Info,7740
Air India,2019-03-09,Banglore,New Delhi,22:00:00,13:20:00,920,1.0,No Info,8425
Jet Airways,2019-03-06,Mumbai,Hyderabad,13:05:00,16:50:00,1665,2.0,No Info,21375
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,22:35:00,365,1.0,No Info,12681
Jet Airways,2019-06-06,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,In-flight meal not included,8586
Multiple Carriers,2019-06-15,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No Info,9646
Spicejet,2019-05-01,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No Info,3597
Indigo,2019-05-01,Kolkata,Banglore,08:10:00,13:00:00,290,1.0,No Info,5069
